step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
211,39760.1,226.0,39986.1,6778250.74,6738490.65,0
262,401108.1,59.0,0.0,716385.48,1117493.58,0
235,66554.13,40907.0,107461.13,163720.41,97166.29,0
182,13994.95,0.0,0.0,0.0,0.0,0
231,319746.84,130761.0,0.0,0.0,319746.84,0
288,89388.84,54925.56,0.0,0.0,0.0,0
621,234591.22,1381517.78,1616109.0,1875304.57,1640713.35,0
278,26032.97,21595.41,0.0,0.0,0.0,0
226,108242.24,0.0,0.0,148236.2,256478.43,0
327,146729.67,146729.67,0.0,0.0,0.0,1
252,7252.65,0.0,0.0,0.0,0.0,0
283,10713.84,10109.0,0.0,920535.45,931249.29,0
397,1621.61,309259.0,307637.39,0.0,0.0,0
186,215966.44,0.0,0.0,1761773.12,1977739.56,0
378,18391.37,0.0,0.0,0.0,0.0,0
2,6466.5,14990.0,8523.5,0.0,0.0,0
594,8279.89,41368.98,33089.09,0.0,0.0,0
44,1515.55,50539.0,49023.45,1488170.1,1489685.65,0
737,1281113.84,1281113.84,0.0,0.0,1281113.84,1
371,18436.47,20257.0,1820.53,0.0,0.0,0
363,56231.05,56231.05,0.0,0.0,0.0,1
403,310345.01,4489245.89,4799590.9,570551.58,260206.57,0
352,289418.65,0.0,0.0,1223848.67,1513267.32,0
596,222162.97,0.0,0.0,4706108.28,4928271.25,0
258,200633.33,99943.0,0.0,0.0,200633.33,0
403,22834.67,0.0,0.0,0.0,0.0,0
180,205282.95,0.0,0.0,249473.88,454756.82,0
264,68283.27,0.0,0.0,133812.07,202095.34,0
358,628.47,144.0,0.0,0.0,0.0,0
236,59795.18,8502.22,68297.41,5222944.36,5163149.18,0
139,394258.98,52898.0,447156.98,103212.98,0.0,0
231,70953.48,2012369.24,2083322.72,494298.29,423344.81,0
233,94525.81,133949.0,39423.19,0.0,94525.81,0
208,11436.82,0.0,0.0,0.0,0.0,0
192,1764326.19,1764326.19,0.0,174021.75,1938347.94,1
357,550037.28,0.0,0.0,655851.5,1205888.78,0
43,225059.02,33585.0,258644.02,4333189.33,4108130.31,0
34,190234.05,115466.0,305700.05,0.0,2319716.12,0
208,12301.52,0.0,0.0,0.0,0.0,0
162,36263.14,7051197.05,7087460.19,889557.61,853294.47,0
329,386746.28,0.0,0.0,463700.44,850446.72,0
596,302.2,29997.0,29694.8,0.0,0.0,0
567,191529.66,0.0,0.0,327036.39,518566.05,0
404,186375.38,186375.38,0.0,0.0,0.0,1
578,6274752.67,6274752.67,0.0,0.0,6274752.67,1
185,7416.84,64708.0,57291.16,100783.68,108200.53,0
357,197752.27,3858191.49,4055943.77,3307530.3,3109778.02,0
379,456610.82,7224068.69,7680679.51,2420572.64,1963961.82,0
349,223341.64,29881.0,0.0,0.0,223341.64,0
403,34466.36,7134043.2,7168509.55,348190.68,313724.32,0
92,271908.4,271908.4,0.0,1488088.26,1759996.66,1
370,3178.33,0.0,0.0,0.0,0.0,0
353,176.77,0.0,0.0,0.0,0.0,0
2,14949.84,14949.84,0.0,0.0,0.0,1
33,14874.57,0.0,0.0,308502.31,323376.88,0
120,24327.22,0.0,0.0,0.0,0.0,0
349,234229.47,4216087.23,4450316.7,6591685.44,6357455.97,0
300,27664.79,22230.67,0.0,0.0,0.0,0
210,82579.56,79917.0,162496.56,848597.71,766018.16,0
158,26404.46,267272.87,240868.41,0.0,0.0,0
334,6508.4,0.0,0.0,0.0,0.0,0
400,9150.81,0.0,0.0,0.0,0.0,0
95,63810.47,7897126.34,7960936.82,155574.37,91763.9,0
582,6106149.52,6106149.52,0.0,0.0,0.0,1
232,303504.26,21462.0,0.0,386857.55,690361.81,0
740,748139.48,748139.48,0.0,0.0,0.0,1
587,7959.76,0.0,0.0,0.0,0.0,0
35,8245.18,22113.0,13867.82,883823.24,892068.42,0
238,29058.88,11070318.43,11099377.32,77746.65,48687.76,0
185,11672.35,0.0,0.0,0.0,0.0,0
298,206933.85,51602.0,258535.85,183940.16,0.0,0
307,8314.31,42084.0,33769.69,0.0,0.0,0
132,12314.27,120305.0,107990.73,0.0,0.0,0
323,216417.93,11670.0,228087.93,0.0,0.0,0
16,11639.67,0.0,0.0,30198.0,0.0,0
446,7782452.17,7782452.17,0.0,0.0,0.0,1
235,110024.64,9141.0,0.0,158419.92,410384.99,0
161,322197.28,485.0,322682.28,1892714.59,1410663.81,0
181,3619.33,0.0,0.0,0.0,0.0,0
305,21405.04,0.0,0.0,0.0,0.0,0
274,4950.64,0.0,0.0,0.0,0.0,0
377,12032.36,51974.0,39941.64,0.0,0.0,0
331,320370.95,756868.69,1077239.64,1168685.74,848314.79,0
321,1180561.28,0.0,0.0,7945196.95,9125758.23,0
396,411924.19,7160.0,0.0,0.0,462291.23,0
183,157916.82,253247.0,95330.18,1368645.01,1526561.83,0
370,391542.13,72311.0,463853.13,756851.99,365309.86,0
716,6426126.34,6426126.34,0.0,0.0,0.0,1
690,285042.66,398144.0,113101.34,12282351.74,12567394.39,0
204,6793.75,9555.0,2761.25,0.0,0.0,0
688,17837.01,21892.0,4054.99,0.0,0.0,0
538,2676.84,10927.0,8250.16,0.0,0.0,0
213,2115.34,3915.0,1799.66,0.0,0.0,0
202,366552.0,0.0,0.0,4042416.1,4408968.1,0
274,49210.21,49210.21,0.0,0.0,0.0,1
719,1842163.57,1842163.57,0.0,0.0,0.0,1
158,24435.28,98393.13,73957.85,0.0,24435.28,0
656,62563.95,2392612.88,2455176.83,260053.21,197489.26,0
153,313601.61,34051.0,0.0,1654301.6,1967903.22,0
163,19007.09,409.0,0.0,0.0,0.0,0
14,12518.05,214643.65,202125.6,0.0,0.0,0
351,1355153.48,21065.0,0.0,0.0,1355153.48,0
251,15708.8,0.0,0.0,0.0,0.0,0
328,113673.01,30953.0,0.0,170803.35,284476.36,0
201,4101.06,0.0,0.0,0.0,0.0,0
307,10082.88,193548.17,183465.29,0.0,0.0,0
183,7532.61,0.0,0.0,0.0,0.0,0
109,94613.12,94613.12,0.0,0.0,0.0,1
313,1202443.49,1202443.49,0.0,0.0,0.0,1
225,180605.14,15443.0,196048.14,703428.26,522823.12,0
250,199872.42,0.0,0.0,1294276.09,1789964.75,0
587,288263.38,288263.38,0.0,67081.67,355345.05,1
137,19510.69,78930.0,59419.31,0.0,0.0,0
490,196840.49,59791.0,0.0,150168.55,347009.04,0
277,162001.39,21000.0,0.0,0.0,236305.98,0
322,16711.9,0.0,0.0,0.0,0.0,0
44,229359.25,199783.0,0.0,330152.18,559511.43,0
253,4375.89,0.0,0.0,0.0,0.0,0
258,758647.91,0.0,0.0,817958.53,1576606.44,0
327,30553.63,0.0,0.0,0.0,0.0,0
302,477638.72,1890170.39,2367809.11,2896996.15,2419357.43,0
402,7305.06,112828.43,105523.37,0.0,0.0,0
13,302151.37,0.0,0.0,760497.99,1062649.36,0
8,32155.05,0.0,0.0,150731.21,0.0,0
373,96084.14,20847.0,116931.14,0.0,0.0,0
514,154560.68,0.0,0.0,1167689.76,1322250.43,0
88,3607917.73,3607917.73,0.0,0.0,0.0,1
281,152131.81,51949.0,0.0,5417739.44,5569871.25,0
396,15949.37,29876.0,13926.63,0.0,0.0,0
136,366300.41,3512.0,369812.41,6602446.98,6236146.56,0
156,222273.13,1033311.27,1255584.4,2156296.43,1934023.3,0
17,430365.15,50555.0,0.0,180060.94,610426.09,0
664,62184.44,62184.44,0.0,0.0,0.0,1
554,10000000.0,10000000.0,0.0,0.0,10000000.0,1
522,21818.38,0.0,0.0,0.0,0.0,0
238,297425.36,0.0,0.0,1449846.69,1747272.05,0
136,100284.95,7265397.67,7365682.62,3112874.77,3012589.82,0
35,39189.55,355152.16,315962.61,0.0,0.0,0
156,115237.51,2338492.88,2453730.39,591398.69,476161.18,0
328,43814.15,43814.15,0.0,4177401.35,4221215.5,1
622,668273.94,668273.94,0.0,619362.81,1287636.75,1
158,227073.1,11041.0,0.0,285682.5,512755.6,0
203,11631.4,11511.0,0.0,0.0,0.0,0
709,14148.64,14148.64,0.0,79499.16,93647.8,1
237,35437.97,3342348.66,3377786.63,202574.09,167136.12,0
611,59649.33,59649.33,0.0,807552.55,867201.88,1
386,10000000.0,10000000.0,0.0,1950323.28,11950323.28,1
132,1230.81,4186.0,2955.19,0.0,0.0,0
230,145065.13,0.0,0.0,1097824.97,1242890.1,0
43,22125.4,293624.12,271498.72,0.0,0.0,0
228,6168.83,10300.0,4131.17,0.0,0.0,0
615,368973.39,368973.39,0.0,0.0,0.0,1
210,67813.49,182.0,0.0,421226.54,489040.03,0
506,575082.97,575082.97,0.0,0.0,0.0,1
250,12783.88,46260.0,33476.12,0.0,0.0,0
525,1588.07,0.0,0.0,0.0,0.0,0
402,99813.88,0.0,0.0,1766440.84,1866254.73,0
205,139114.8,0.0,0.0,193242.55,332357.35,0
406,429041.71,1404910.4,1833952.11,6841822.14,6412780.43,0
306,784056.16,0.0,0.0,7088168.49,7872224.64,0
378,16497.44,5595595.52,5612092.97,31567.76,15070.31,0
572,151715.39,151715.39,0.0,0.0,0.0,1
232,15594.87,54987.0,39392.13,0.0,0.0,0
287,35530.24,4584.0,0.0,0.0,35530.24,0
348,21898.61,165405.0,143506.39,0.0,0.0,0
130,339721.15,35143.0,0.0,0.0,339721.15,0
403,8987.89,0.0,0.0,425064.59,434052.48,0
93,4120.14,4120.14,0.0,0.0,0.0,1
14,15300.88,0.0,0.0,83411.0,98711.88,0
203,249873.27,0.0,0.0,370895.8,620769.07,0
354,58331.76,0.0,0.0,1280470.35,1338802.11,0
137,173404.28,16728.0,0.0,1366828.92,1540233.19,0
407,30066.12,99543.82,69477.7,0.0,0.0,0
399,250470.95,80763.0,331233.95,0.0,0.0,0
164,229650.64,835266.93,1064917.57,474327.91,244677.27,0
160,177601.08,29736.0,0.0,569825.97,747427.05,0
186,142000.5,5661211.9,5803212.41,489779.02,347778.52,0
610,20779.67,87123.05,66343.38,0.0,0.0,0
177,14564.52,202898.0,188333.48,22155198.18,22169762.7,0
261,27945.58,0.0,0.0,0.0,0.0,0
180,4205.22,240148.92,235943.7,0.0,0.0,0
16,5184.4,0.0,0.0,0.0,0.0,0
329,283550.55,922.0,284472.55,43141.06,0.0,0
12,136147.69,96283.0,0.0,662171.25,1466436.17,0
308,5727.01,0.0,0.0,0.0,0.0,0
129,2510.02,0.0,0.0,4004926.7,4007436.72,0
355,2899.44,36784.0,33884.56,0.0,0.0,0
354,39797.39,5252772.54,5292569.94,2564035.59,2524238.2,0
15,747282.4,747282.4,0.0,0.0,0.0,1
183,13839.46,3110.0,0.0,0.0,0.0,0
207,10110.13,189976.0,179865.87,3298888.24,3308998.37,0
325,332039.35,0.0,0.0,40935594.09,41267633.45,0
9,10434.76,51274.0,40839.24,0.0,0.0,0
234,3796.29,12961.08,9164.79,0.0,0.0,0
191,8720.37,7302.0,0.0,0.0,0.0,0
47,10598.41,30092.48,19494.07,0.0,0.0,0
253,5094.89,454320.28,449225.39,0.0,0.0,0
396,184721.19,10977.0,0.0,181952.21,366673.4,0
161,548126.73,0.0,0.0,5457504.12,6005630.85,0
45,7335355.57,7335355.57,0.0,0.0,0.0,1
343,802417.45,802417.45,0.0,49645.31,852062.77,1
372,117020.15,15500.0,0.0,279495.05,396515.2,0
20,26092.47,0.0,0.0,0.0,0.0,0
369,19149.88,0.0,0.0,0.0,0.0,0
546,15767.29,0.0,0.0,0.0,0.0,0
259,68.2,0.0,0.0,0.0,0.0,0
598,69415.71,422.0,0.0,109800.34,179216.05,0
14,339520.81,0.0,0.0,1396194.37,2142732.78,0
206,303588.91,1648367.85,1951956.77,1108120.66,804531.74,0
264,921.13,11317.0,10395.87,0.0,0.0,0
346,324764.52,423.0,0.0,0.0,324764.52,0
330,238512.93,47165.0,0.0,32737.47,271250.4,0
43,1162427.82,0.0,0.0,2713133.55,3875561.37,0
132,153326.16,166510.0,319836.16,726988.91,605335.17,0
728,119143.75,119143.75,0.0,0.0,0.0,1
358,376059.27,376059.27,0.0,0.0,376059.27,1
14,11812.28,312889.74,301077.46,0.0,0.0,0
381,2937.28,424203.42,421266.15,0.0,0.0,0
279,52895.2,911264.22,964159.41,1336815.92,1283920.73,0
166,9564.59,12841.0,3276.41,0.0,0.0,0
380,194115.21,140972.74,0.0,413405.88,607521.09,0
139,90363.09,1327028.8,1236665.71,596632.26,686995.35,0
10,6005.69,0.0,0.0,0.0,0.0,0
231,36477.37,40083.0,3605.63,2023766.66,2060244.03,0
404,9262.61,0.0,0.0,0.0,0.0,0
588,128335.78,10174.0,138509.78,0.0,0.0,0
259,1084.0,200100.22,199016.22,0.0,0.0,0
38,8985.36,0.0,0.0,0.0,0.0,0
349,14279.89,14279.89,0.0,0.0,0.0,1
402,105962.13,166967.48,61005.35,117394.98,223357.11,0
403,265836.1,265836.1,0.0,0.0,0.0,1
329,230364.89,0.0,0.0,473118.11,703483.0,0
44,1013.38,0.0,0.0,0.0,0.0,0
158,471.79,0.0,0.0,0.0,0.0,0
369,188263.78,0.0,0.0,2174241.51,2362505.28,0
376,5038.94,2662.0,0.0,0.0,0.0,0
311,501.08,0.0,0.0,0.0,0.0,0
546,134509.04,30227.0,164736.04,0.0,0.0,0
230,197257.57,29124.0,226381.57,0.0,0.0,0
235,514141.61,0.0,0.0,2334649.95,2848791.56,0
137,215743.02,796057.54,1011800.56,1200007.21,984264.19,0
16,565613.97,261228.0,0.0,284659.55,850273.52,0
404,16200.26,0.0,0.0,0.0,0.0,0
308,17734.36,14180.0,0.0,0.0,0.0,0
411,1240717.75,1240717.75,0.0,144986.76,1385704.52,1
571,406864.17,406864.17,0.0,8181429.01,8588293.18,1
255,304334.81,0.0,0.0,454831.66,759166.47,0
332,10695.94,0.0,0.0,0.0,0.0,0
335,4592.99,6095.0,1502.01,7230318.47,7234911.46,0
43,6755.5,341.0,0.0,0.0,0.0,0
208,1049.64,4339.57,3289.93,0.0,0.0,0
320,34099.1,34099.1,0.0,0.0,0.0,1
310,52502.83,146176.0,93673.17,116373.83,168876.66,0
350,33294.61,0.0,0.0,0.0,0.0,0
349,15605.38,0.0,0.0,0.0,0.0,0
8,330399.34,1391087.86,1721487.19,10530071.24,10813194.63,0
187,8265.96,403963.0,395697.04,0.0,0.0,0
330,224925.58,2080172.04,2305097.62,1807306.25,1582380.66,0
291,2324907.08,2324907.08,0.0,0.0,0.0,1
188,270764.81,274952.0,545716.81,2899610.96,2628846.15,0
659,420270.22,420270.22,0.0,10608106.66,11028376.88,1
589,225919.0,9976.0,0.0,595729.27,821648.26,0
162,102406.43,0.0,0.0,304283.49,406689.92,0
35,442813.98,154845.0,0.0,0.0,442813.98,0
380,13887.46,425.0,0.0,0.0,0.0,0
331,346556.09,36831.55,0.0,14612773.57,15333550.93,0
213,1123639.01,1123639.01,0.0,0.0,0.0,1
23,236992.98,4010301.62,4247294.59,492015.16,255022.18,0
401,37208.99,101.0,37309.99,2475075.4,2437866.41,0
249,144541.12,12733688.51,12878229.63,799856.36,655315.23,0
531,1312406.14,1312406.14,0.0,0.0,0.0,1
186,8358.42,0.0,0.0,0.0,0.0,0
313,54841.51,10692.0,0.0,0.0,54841.51,0
307,265280.02,8297.0,0.0,199161.23,464441.25,0
544,5280.67,112567.81,107287.14,0.0,0.0,0
143,3738.94,11898.1,8159.16,0.0,0.0,0
274,407667.9,73350.0,0.0,891188.48,1298856.38,0
159,474052.54,474052.54,0.0,0.0,0.0,1
407,3281.84,5572.0,2290.16,0.0,0.0,0
335,30991.38,0.0,0.0,0.0,0.0,0
206,249128.74,49889.0,299017.74,648313.02,399184.28,0
380,11648.04,14992.0,3343.96,0.0,0.0,0
380,15200.49,27478508.69,27493709.19,112097.09,96896.6,0
365,93581.19,93581.19,0.0,0.0,93581.19,1
400,1604990.9,0.0,0.0,3017624.0,4622614.9,0
317,223228.11,223228.11,0.0,0.0,0.0,1
562,203881.96,203881.96,0.0,0.0,0.0,1
321,345750.97,16979.0,0.0,480548.66,826299.63,0
328,359288.02,0.0,0.0,651223.17,1010511.18,0
7,5306.41,11048.35,5741.94,0.0,0.0,0
554,1025082.07,1025082.07,0.0,1430070.2,2455152.27,1
305,472642.75,26028263.35,26500906.1,978066.61,505423.86,0
154,126882.78,1846651.87,1973534.66,3303481.98,3630469.01,0
550,5878.81,10394.0,4515.19,0.0,0.0,0
17,137307.51,25171.0,0.0,605229.28,540673.18,0
413,1589.09,41803.0,40213.91,0.0,0.0,0
369,263343.43,980014.54,1243357.96,283025.13,19681.71,0
211,184399.61,43138.88,0.0,243626.14,428025.75,0
215,38308.71,33474678.33,33512987.05,52500.7,14191.99,0
371,33311.0,0.0,0.0,0.0,0.0,0
471,105797.72,2440186.54,2545984.26,329421.14,223623.42,0
352,201261.25,22453.0,223714.25,0.0,0.0,0
282,1564952.45,1564952.45,0.0,0.0,1564952.45,1
506,1048100.0,1048100.0,0.0,3311018.47,4359118.47,1
204,10168.12,282210.4,272042.28,0.0,0.0,0
393,19692.46,0.0,0.0,0.0,0.0,0
656,110528.53,110528.53,0.0,0.0,0.0,1
133,168792.3,310603.0,141810.7,309761.84,478554.14,0
330,119966.89,92445.8,0.0,2196191.87,2316158.76,0
229,92486.53,0.0,0.0,1130224.59,1222711.12,0
368,1050635.77,1050635.77,0.0,150217.9,1200853.67,1
355,162073.6,4980271.46,5142345.06,1933644.82,1771571.22,0
371,4101.97,10626.0,6524.03,0.0,0.0,0
42,12339.55,0.0,0.0,0.0,0.0,0
178,1891.53,112575.5,110683.97,0.0,0.0,0
168,48138.54,0.0,0.0,2058758.96,2106897.5,0
9,181814.97,230950.0,49135.03,0.0,181814.97,0
161,32571.14,0.0,0.0,0.0,0.0,0
135,32928.17,95541.0,62612.83,0.0,0.0,0
41,12550.35,16345010.28,16357560.64,88822.57,76272.22,0
599,1641.25,26986.71,25345.46,0.0,0.0,0
185,9849.96,0.0,0.0,0.0,0.0,0
163,445490.2,1967314.71,2412804.92,502411.89,56921.69,0
186,12622.03,103533.0,90910.97,0.0,0.0,0
162,43062.31,8073.0,0.0,0.0,0.0,0
331,72542.75,4043.0,0.0,0.0,72542.75,0
232,796597.84,0.0,0.0,11964671.96,12761269.8,0
182,176949.03,286.0,0.0,0.0,176949.03,0
283,487.06,11.0,0.0,0.0,0.0,0
282,64301.0,42745.0,107046.0,1786840.61,1722539.61,0
20,19348.0,0.0,0.0,131729.12,151077.12,0
442,3085.45,3085.45,0.0,0.0,0.0,1
261,2923.46,0.0,0.0,0.0,0.0,0
538,201060.01,2887.0,0.0,289973.88,491033.89,0
178,90207.61,0.0,0.0,559928.74,650136.34,0
519,108994.49,108994.49,0.0,0.0,0.0,1
40,5040.96,19805.0,14764.04,0.0,0.0,0
399,11355.86,72005.0,60649.14,0.0,0.0,0
180,10824.83,0.0,0.0,0.0,0.0,0
283,61145.65,38026.0,0.0,0.0,61145.65,0
135,19880.47,0.0,0.0,0.0,0.0,0
603,158879.1,158879.1,0.0,0.0,0.0,1
251,232684.97,157345.51,0.0,4809005.98,5041690.94,0
404,5377.83,0.0,0.0,0.0,0.0,0
187,190689.25,9970.0,0.0,884786.76,1211922.52,0
326,16159.54,27827.0,11667.46,0.0,0.0,0
40,383204.24,7077.0,0.0,0.0,383204.24,0
249,14024.64,4029498.25,4043522.89,38637.39,24612.75,0
210,604032.03,0.0,0.0,3119008.76,3723040.78,0
323,82220.01,8237.0,90457.01,0.0,0.0,0
140,52732.72,390626.64,337893.92,6018735.15,6071467.87,0
297,120606.73,1405013.93,1525620.67,3571025.53,3450418.79,0
20,10727.43,0.0,0.0,0.0,0.0,0
736,3912252.81,3912252.81,0.0,0.0,0.0,1
204,143250.89,4484992.47,4628243.37,148236.52,4985.62,0
377,196296.96,749420.44,945717.39,795887.98,599591.02,0
357,119063.77,5039.0,124102.77,34067.09,0.0,0
252,272649.82,50586.0,323235.82,0.0,0.0,0
233,1478.43,461184.37,459705.94,0.0,0.0,0
376,282930.91,50520.0,0.0,100498.48,383429.39,0
396,42733.94,509362.57,466628.64,10128670.24,10171404.18,0
43,58676.86,0.0,0.0,166376.59,225053.45,0
447,155121.58,155121.58,0.0,439557.76,594679.34,1
323,95702.87,2939540.54,3035243.42,2854654.82,2758951.95,0
618,34473.07,34473.07,0.0,17653.89,52126.95,1
179,3891.93,78788.73,74896.79,0.0,0.0,0
692,19282.47,302462.0,283179.53,0.0,0.0,0
280,2292.31,69505.0,67212.69,0.0,0.0,0
154,668548.25,0.0,0.0,2094835.97,2763384.21,0
16,42860.47,0.0,0.0,18505589.05,18737705.74,0
14,3002.54,1761.32,0.0,0.0,0.0,0
135,39416.36,0.0,0.0,0.0,0.0,0
227,114889.61,114889.61,0.0,668801.8,783691.4,1
297,37929.1,0.0,0.0,0.0,0.0,0
301,7989.1,24082.0,16092.9,0.0,0.0,0
10,35061.34,488636.38,453575.04,0.0,0.0,0
21,15391.17,22896.0,7504.83,0.0,0.0,0
284,13422.18,163236.0,149813.82,131308.87,144731.06,0
307,92293.49,15537.0,107830.49,51277.62,0.0,0
301,24798.72,0.0,0.0,0.0,0.0,0
349,1931176.55,403467.7,0.0,2362206.14,4293382.69,0
517,75416.48,6571.0,0.0,803152.26,878568.75,0
19,466422.84,0.0,0.0,921034.49,1554832.23,0
235,6522.05,0.0,0.0,0.0,0.0,0
44,211419.71,0.0,0.0,312995.62,524415.33,0
38,238892.87,0.0,0.0,4020416.0,4753151.33,0
325,101605.47,0.0,0.0,1408089.3,1509694.77,0
42,116595.83,2541916.17,2658512.0,468362.23,351766.39,0
351,118111.77,118111.77,0.0,0.0,118111.77,1
280,179814.99,16913.0,0.0,281729.05,461544.04,0
640,49871.73,49871.73,0.0,0.0,0.0,1
15,147373.98,33207.0,0.0,35593.7,182967.68,0
179,116729.44,11158391.84,11275121.28,2053887.69,1937158.25,0
345,9587.69,35516.0,25928.31,24503.9,34091.59,0
527,475580.91,0.0,0.0,3262155.83,3737736.74,0
451,4103.18,242140.18,238037.01,0.0,0.0,0
36,108825.44,9144746.36,9253571.8,1461024.69,1352199.25,0
709,242296.17,242296.17,0.0,0.0,242296.17,1
352,96150.94,5005290.25,5101441.2,271007.83,174856.89,0
132,71205.44,11291.0,0.0,0.0,0.0,0
374,158945.44,920962.07,1079907.51,385408.4,226462.96,0
251,1795728.69,14639.0,0.0,0.0,1795728.69,0
349,23174.44,0.0,0.0,0.0,0.0,0
162,260802.69,0.0,0.0,2380753.84,2641556.52,0
391,235763.38,235763.38,0.0,0.0,0.0,1
371,7299.53,350235.23,342935.7,0.0,0.0,0
205,114226.18,2546457.64,2660683.81,230361.39,116135.22,0
322,390834.56,1760741.14,2151575.7,5363821.37,4972986.81,0
334,17314.29,6960.0,0.0,0.0,0.0,0
254,193442.21,0.0,0.0,1055275.79,1248718.0,0
308,59683.17,0.0,0.0,894256.93,953940.1,0
254,147173.0,55438.0,202611.0,83962.73,0.0,0
312,1443.27,100762.0,99318.73,0.0,0.0,0
403,124859.81,0.0,0.0,1225356.33,1350216.14,0
130,59643.81,0.0,0.0,136436.82,196080.63,0
34,89527.1,179.0,0.0,870018.72,959545.82,0
260,64588.94,29832.0,0.0,140262.33,204851.27,0
46,585010.21,585010.21,0.0,15969.08,600979.29,1
402,7384.26,0.0,0.0,0.0,0.0,0
526,4086.09,88571.0,84484.91,0.0,0.0,0
155,231039.09,0.0,0.0,499032.11,730071.2,0
204,242300.73,194314.09,0.0,2249693.03,2491993.76,0
307,269097.3,5043.0,0.0,46989.01,316086.31,0
323,2473273.37,106418.0,0.0,1120324.63,3593598.01,0
347,23832.75,1314.0,25146.75,286987.26,263154.51,0
279,22028.63,39865.0,17836.37,0.0,22028.63,0
184,8013.77,199069.0,191055.23,0.0,0.0,0
393,315717.54,3204.65,0.0,4821639.01,5137356.55,0
187,367981.58,0.0,0.0,660338.45,1028320.03,0
289,580393.32,0.0,0.0,1245104.92,1825498.25,0
286,1087.21,20031.0,18943.79,0.0,0.0,0
159,174202.01,10187.0,0.0,102213.99,276416.0,0
18,324497.7,233.0,0.0,321401.17,487795.32,0
446,7782452.17,7782452.17,0.0,0.0,7782452.17,1
402,9769.6,29964.0,20194.4,0.0,0.0,0
45,124911.63,653834.82,778746.45,3955751.83,3830840.2,0
387,10000000.0,34892193.09,24892193.09,0.0,0.0,1
380,70111.76,49528.0,0.0,0.0,70111.76,0
236,16088.09,180817.0,164728.91,0.0,0.0,0
234,52402.15,0.0,0.0,1874699.38,1927101.53,0
376,147180.74,10058.0,0.0,2099436.36,2246617.1,0
458,5393.57,193895.09,188501.52,0.0,0.0,0
685,6295010.28,6295010.28,0.0,0.0,0.0,1
399,74971.52,3573225.25,3648196.76,98598.39,23626.88,0
161,154800.18,0.0,0.0,501067.61,655867.79,0
235,126733.33,13081.0,0.0,5807671.08,5934404.41,0
158,27723.34,27723.34,0.0,983150.44,1010873.78,1
232,22957.22,7106.0,0.0,0.0,0.0,0
212,1434440.31,1434440.31,0.0,0.0,0.0,1
232,291794.01,4114357.33,4406151.34,526567.24,234773.23,0
259,12687.19,112974.0,100286.81,0.0,0.0,0
139,32347.52,51857.0,19509.48,0.0,32347.52,0
280,151624.65,28919.0,0.0,0.0,151624.65,0
302,125239.06,3677.0,128916.06,0.0,0.0,0
687,49835.41,112162.0,62326.59,0.0,49835.41,0
551,879321.88,879321.88,0.0,0.0,879321.88,1
312,608290.12,608290.12,0.0,187218.01,795508.14,1
206,619924.36,0.0,0.0,951078.55,1571002.9,0
44,18219.3,650363.64,668582.95,372193.03,353973.73,0
306,20525.53,0.0,0.0,0.0,0.0,0
162,251386.03,11267.0,0.0,1032891.75,1284277.78,0
377,435073.0,0.0,0.0,13734843.55,14169916.55,0
710,23134.17,23134.17,0.0,0.0,23134.17,1
95,4148.25,47149.0,43000.75,0.0,0.0,0
356,65096.31,1993.0,0.0,2064673.51,2129769.82,0
608,4716307.48,4716307.48,0.0,0.0,0.0,1
40,804192.54,20771.0,0.0,0.0,804192.54,0
11,11849.95,7245.0,0.0,0.0,0.0,0
18,192949.26,0.0,0.0,338117.78,531067.05,0
202,2263927.04,2263927.04,0.0,0.0,2263927.04,1
707,226402.77,226402.77,0.0,11791909.2,12018311.97,1
155,1444402.12,0.0,0.0,2362953.37,3807355.49,0
130,140137.56,11839.0,151976.56,63133.22,0.0,0
300,49244.75,0.0,0.0,0.0,0.0,0
287,491847.47,491847.47,0.0,114805.22,606652.69,1
35,36151.41,0.0,0.0,0.0,0.0,0
325,27984.04,0.0,0.0,5109137.13,5137121.17,0
235,3850.37,0.0,0.0,0.0,0.0,0
353,85955.34,157044.0,242999.34,9356940.48,9270985.14,0
349,1258706.84,1258706.84,0.0,0.0,0.0,1
324,60089.67,262555.88,202466.2,0.0,0.0,0
156,134497.41,134497.41,0.0,0.0,0.0,1
209,185911.56,5478.0,0.0,1475547.56,1661459.12,0
278,23474.18,0.0,0.0,0.0,0.0,0
250,0.0,0.0,0.0,0.0,0.0,1
283,28306.01,81426.0,109732.01,6189.91,0.0,0
236,14436.35,552949.0,538512.65,0.0,0.0,0
234,33426.59,154233.66,120807.07,177526.05,210952.64,0
374,192853.45,0.0,0.0,266550.1,459403.54,0
426,4341.45,0.0,0.0,0.0,0.0,0
565,94132.77,100430.0,6297.23,0.0,94132.77,0
303,21046.75,30387.0,9340.25,0.0,0.0,0
189,6261.52,53603.0,47341.48,0.0,0.0,0
132,2479940.21,2479940.21,0.0,0.0,2479940.21,1
133,340175.64,894920.33,1235095.97,3160012.21,2819836.57,0
276,28165.95,0.0,0.0,1358507.91,1386673.86,0
182,105013.67,53076.0,0.0,0.0,105013.67,0
286,149727.87,0.0,0.0,2447062.52,2596790.39,0
403,157945.17,3947102.79,4105047.96,11969194.57,11811249.4,0
301,346119.32,17861.0,0.0,291170.1,637289.41,0
